Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14145,"GUEST, Kim",TRANSPORT MATTERS PARTY,42
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14146,"MUHAMMAD, Saeed",TRANSPORT MATTERS PARTY,43
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14628,"CLOW, Nicola",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,44
Upper House Election for the State of Victoria ,12130,Southern Metropolitan Region,486855,14627,"ARMSTRONG, Michele Mary",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,45
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,13776,"CUMMING, Catherine Rebecca",DERRYN HINCH'S JUSTICE PARTY,1
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,13777,"CUMMING, Daniel Henry",DERRYN HINCH'S JUSTICE PARTY,2
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14115,"BEECH, Terri",ANIMAL JUSTICE PARTY,3
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14116,"LEUNG, Karina",ANIMAL JUSTICE PARTY,4
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,13825,"WEBB, Hayley",HUDSON FOR NORTHERN VICTORIA,5
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,13826,"ECKEL, Casey",HUDSON FOR NORTHERN VICTORIA,6
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14477,"COHEN, Francine",AUSTRALIAN LIBERTY ALLIANCE,7
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14476,"FRANKLIN, Terri",AUSTRALIAN LIBERTY ALLIANCE,8
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,13886,"JORQUERA, Jorge",VICTORIAN SOCIALISTS,9
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,13887,"CHARLES, Andrew",VICTORIAN SOCIALISTS,10
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14487,"O'NEILL, Stuart",AUSSIE BATTLER PARTY,11
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14488,"KEARNS, Ian James",AUSSIE BATTLER PARTY,12
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14571,"FINN, Bernie",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,13
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14572,"GOURISETTY, Dinesh",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,14
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14570,"DEEMING, Moira",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,15
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14573,"WOOD, David",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,16
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14574,"Di NOIA, Nathan",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,17
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14428,"CARUSO, Benito",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,18
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14631,"LEEN, Tony",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,19
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14655,"KARLOVSKY, Adam",LIBERAL DEMOCRATIC PARTY,20
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14656,"THOMPSON, Mark",LIBERAL DEMOCRATIC PARTY,21
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14657,"REEVES, Christopher",LIBERAL DEMOCRATIC PARTY,22
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,13794,"BOTHA, Chris",FIONA PATTEN'S REASON PARTY ,23
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,13793,"TWIDALE, Jamie",FIONA PATTEN'S REASON PARTY ,24
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14365,"DOENSEN, Allan",SUSTAINABLE AUSTRALIA (VIC),25
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14366,"BELCHER, Richard",SUSTAINABLE AUSTRALIA (VIC),26
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,13909,"RIGG, Wayne","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",27
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,13910,"ASHBY, Geoff","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",28
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,13854,"JENKINSON, Briony",HEALTH AUSTRALIA PARTY,29
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,13855,"GLENN, Deanne",HEALTH AUSTRALIA PARTY,30
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14611,"BECKWITH, Joan B.",VOLUNTARY EUTHANASIA PARTY (VICTORIA),31
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14612,"SIMS, Nia R.",VOLUNTARY EUTHANASIA PARTY (VICTORIA),32
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14139,"LOWINGER, Daniel",TRANSPORT MATTERS PARTY,33
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14140,"ABDELNOUR, Ramy",TRANSPORT MATTERS PARTY,34
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14393,"VILLAGONZALO, Walter",DEMOCRATIC LABOUR PARTY (DLP),35
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14394,"ROYAL, Mark Thomas",DEMOCRATIC LABOUR PARTY (DLP),36
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14269,"TRUONG, Huong",THE AUSTRALIAN GREENS - VICTORIA,37
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14271,"CASH, Emely",THE AUSTRALIAN GREENS - VICTORIA,38
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14270,"THOMAS, Bernadette",THE AUSTRALIAN GREENS - VICTORIA,39
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14272,"PEREYRA, Elena",THE AUSTRALIAN GREENS - VICTORIA,40
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14273,"CHESSELLS-BEEBY, Annie",THE AUSTRALIAN GREENS - VICTORIA,41
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14048,"MELHEM, Cesar",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,42
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14049,"STITT, Ingrid",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,43
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14050,"VAGHELA, Kaushaliya Virjibhai",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,44
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14051,"PSAILA, Kirsten",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,45
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14052,"PERSSE, Louise",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,46
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14761,"MAJDLIK, Kathy",INDEPENDENT,47
Upper House Election for the State of Victoria ,12127,Western Metropolitan Region,532262,14661,"GRIMA, Diana",INDEPENDENT,48
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14617,"NUGENT, Katrina",VOLUNTARY EUTHANASIA PARTY (VICTORIA),1
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14618,"BERENYI, John",VOLUNTARY EUTHANASIA PARTY (VICTORIA),2
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14567,"McARTHUR, Beverley",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,3
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14568,"MORRIS, Joshua",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,4
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14338,"ARMSTRONG, Jo",NATIONAL PARTY OF AUSTRALIA - VICTORIA,5
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14569,"LOWE, Jennifer",LIBERAL PARTY OF AUSTRALIA - VICTORIAN DIVISION,6
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14339,"BLACK, Andrew",NATIONAL PARTY OF AUSTRALIA - VICTORIA,7
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,13795,"BELL, Michael",FIONA PATTEN'S REASON PARTY ,8
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,13796,"HASTIE, Liam James",FIONA PATTEN'S REASON PARTY ,9
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,13907,"COLLINS, Geoff","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",10
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14287,"STANDEN, Graeme","SHOOTERS, FISHERS AND FARMERS PARTY VICTORIA",11
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14135,"CROKER, Nicholas Ian",TRANSPORT MATTERS PARTY,12
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14136,"RACO, Francesco Antonio",TRANSPORT MATTERS PARTY,13
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,13768,"GRIMLEY, Stuart James",DERRYN HINCH'S JUSTICE PARTY,14
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,13769,"TEDESCO, Michelle",DERRYN HINCH'S JUSTICE PARTY,15
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14117,"MEDDICK, Andy",ANIMAL JUSTICE PARTY,16
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14118,"GAMBLE, Jen",ANIMAL JUSTICE PARTY,17
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14651,"CHRISTIE, Lachlan",LIBERAL DEMOCRATIC PARTY,18
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14652,"ROBSON, Paul",LIBERAL DEMOCRATIC PARTY,19
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,13892,"GOODEN, Tim",VICTORIAN SOCIALISTS,20
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,13893,"ISKRA, Nada",VICTORIAN SOCIALISTS,21
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14259,"DAVIES, Lloyd",THE AUSTRALIAN GREENS - VICTORIA,22
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14260,"CAMERON, Judy",THE AUSTRALIAN GREENS - VICTORIA,23
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14261,"MEWETT, Peter",THE AUSTRALIAN GREENS - VICTORIA,24
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14262,"JEFFERSON, David",THE AUSTRALIAN GREENS - VICTORIA,25
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14263,"BALDACCHINO, Judith",THE AUSTRALIAN GREENS - VICTORIA,26
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,13860,"LJAVROSKA, Sonja",HEALTH AUSTRALIA PARTY,27
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,13861,"THOREN, Kayleen",HEALTH AUSTRALIA PARTY,28
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14053,"PULFORD, Jaala",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,29
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14054,"TIERNEY, Gayle",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,30
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14055,"WIGHT, Dylan James",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,31
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14057,"O'DAL, Lorraine",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,32
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14056,"GARTLAND, Bernard",AUSTRALIAN LABOR PARTY - VICTORIAN BRANCH,33
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14482,"PRELORENZO, Anthony",AUSSIE BATTLER PARTY,34
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14479,"MITCHELL, Mark",AUSSIE BATTLER PARTY,35
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14395,"BEAUMONT, Frances",DEMOCRATIC LABOUR PARTY (DLP),36
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14396,"SCHULTINK, Christian",DEMOCRATIC LABOUR PARTY (DLP),37
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14469,"NICHOLLS, Kenneth",AUSTRALIAN LIBERTY ALLIANCE,38
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14468,"MACDONALD, Daniel",AUSTRALIAN LIBERTY ALLIANCE,39
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14367,"PASCOE, Robert",SUSTAINABLE AUSTRALIA (VIC),40
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14368,"LYNCH, Christopher",SUSTAINABLE AUSTRALIA (VIC),41
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,13828,"HUDSON, Sally",HUDSON FOR NORTHERN VICTORIA,42
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,13827,"WRIGHT, Mark",HUDSON FOR NORTHERN VICTORIA,43
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14420,"DI BIASE, Costa",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,44
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14421,"BUCHHOLZ, John",AUSTRALIAN COUNTRY PARTY/GIVE IT BACK,45
Upper House Election for the State of Victoria ,12201,Western Victoria Region,509247,14699,"PONGRACIC, Karl Jozef",INDEPENDENT,46
